reviewed	id_protein	id_mlo	id_rol	id_dataset	id_proteinmlo
	1364	18.0	3.0	2	4060
	1365	18.0	3.0	2	4061
ht	1365	18.0		1	4062
lt	1365	18.0		1	4063
	1366	75.0	3.0	2	4064
	1367	63.0	3.0	2	4065
ht	1367	54.0		1	4066
	1368	55.0	3.0	2	4067
	1368	63.0	3.0	2	4068
ht	1368	18.0		1	4069
	1369	63.0	3.0	2	4070
ht	1370	18.0		1	4071
	1370	60.0	3.0	2	4072
ht	1370	24.0		1	4073
ht	1371	60.0		1	4074
	1371	18.0	3.0	2	4075
	1371	55.0	3.0	2	4076
	1372	55.0	3.0	2	4077
	1372	60.0	3.0	2	4078
ht	1372	60.0		1	4079
	1372	18.0	3.0	2	4080
ht	1374	60.0		1	4082
lt	1374	60.0		1	4083
	1374	24.0	3.0	2	4084
	1374	60.0	3.0	2	4085
	1374	55.0	3.0	2	4086
ht	1374	24.0		1	4087
ht	1375	18.0		1	4088
	1375	18.0	3.0	2	4089
ht	1375	60.0		1	4090
	1376	54.0	3.0	2	4091
	1377	63.0	3.0	2	4092
ht	1378	18.0		1	4093
	1378	18.0	3.0	2	4094
	1379	63.0	3.0	2	4095
	1379	62.0	3.0	2	4096
	1380	63.0	3.0	2	4097
	1381	63.0	3.0	2	4098
	1382	63.0	3.0	2	4099
lt	1383	65.0		1	4100
lt	1383	39.0		1	4101
lt	1383	47.0		1	4102
ht	1383	60.0		1	4103
	1383	60.0	3.0	2	4104
lt	1383	60.0		1	4105
lt	1383	18.0		1	4106
lt	1384		1.0	1	4107
	1384	54.0	3.0	2	4108
ht	1384	60.0		1	4109
	1385	63.0	3.0	2	4110
	1386	18.0	3.0	2	4111
ht	1386	18.0		1	4112
	1387	18.0	3.0	2	4113
ht	1388	18.0		1	4114
ht	1388	60.0		1	4115
	1388	18.0	3.0	2	4116
ht	1389	24.0		1	4117
	1389	24.0	3.0	2	4118
ht	1390	24.0		1	4119
ht	1390	18.0		1	4120
	1390	18.0	3.0	2	4121
	1391	63.0	3.0	2	4122
	1392	63.0	3.0	2	4123
	1392	55.0	3.0	2	4124
	1393	18.0	3.0	2	4125
ht	1393	18.0		1	4126
	1394	24.0	3.0	2	4127
ht	1394	60.0		1	4128
	1394	60.0	3.0	2	4129
	1395	63.0	3.0	2	4130
ht	1395	24.0		1	4131
	1396	24.0	3.0	2	4132
ht	1396	24.0		1	4133
ht	1396	18.0		1	4134
	1397	18.0	3.0	2	4135
	1397	55.0	3.0	2	4136
ht	1398	65.0		1	4137
ht	1398	60.0		1	4138
ht	1398	47.0		1	4139
	1398	18.0	3.0	2	4140
ht	1398	18.0		1	4141
ht	1399	16.0		1	4142
	1399	16.0	3.0	2	4143
	1399	47.0	3.0	2	4144
	1400	63.0	3.0	2	4145
	1401	60.0	3.0	2	4146
ht	1401	24.0		1	4147
	1401	24.0	3.0	2	4148
	1402	63.0	3.0	2	4149
ht	1403	60.0		1	4150
	1403	63.0	3.0	2	4151
	1404	63.0	3.0	2	4152
	1404	60.0	3.0	2	4153
ht	1405	60.0		1	4154
ht	1405	18.0		1	4155
	1405	18.0	3.0	2	4156
	1405	60.0	3.0	2	4157
	1406	63.0	3.0	2	4158
	1407	55.0	3.0	2	4159
	1407	18.0	3.0	2	4160
	1408	63.0	3.0	2	4161
ht	1409	60.0		1	4162
ht	1409	18.0		1	4163
	1409	18.0	3.0	2	4164
	1409	60.0	3.0	2	4165
	1410	60.0	3.0	2	4166
ht	1411	60.0		1	4167
	1411	18.0	3.0	2	4168
	1412	18.0	3.0	2	4169
	1413	18.0	3.0	2	4170
	1414	24.0	3.0	2	4171
	1414	60.0	3.0	2	4172
	1415	18.0	3.0	2	4173
	1415	55.0	3.0	2	4174
	1416	18.0	3.0	2	4175
ht	1416	60.0		1	4176
	1416	55.0	3.0	2	4177
	1416	60.0	3.0	2	4178
	1417	24.0	3.0	2	4179
ht	1417	24.0		1	4180
	1417	60.0	3.0	2	4181
	1418	18.0	3.0	2	4182
	1418	24.0	3.0	2	4183
	1418	60.0	3.0	2	4184
ht	1418	24.0		1	4185
ht	1418	60.0		1	4186
	1419	75.0	3.0	2	4187
	1420	63.0	3.0	2	4188
	1421	63.0	3.0	2	4189
	1421	62.0	3.0	2	4190
	1422	47.0	3.0	2	4191
	1422	63.0	3.0	2	4192
lt	1422	47.0		1	4193
ht	1422	18.0		1	4194
	1422	18.0	3.0	2	4195
	1423	65.0	3.0	2	4196
	1423	18.0	3.0	2	4197
	1423	63.0	3.0	2	4198
ht	1423	18.0		1	4199
	1424	24.0	3.0	2	4200
	1424	60.0	3.0	2	4201
ht	1424	16.0		1	4202
ht	1424	24.0		1	4203
ht	1424	60.0		1	4204
	1425	18.0	3.0	2	4205
	1425	55.0	3.0	2	4206
	1427	63.0	3.0	2	4209
	1427	55.0	3.0	2	4210
	1428	75.0	3.0	2	4211
ht	1429	60.0		1	4212
	1429	63.0	3.0	2	4213
ht	1431	60.0		1	4217
ht	1431	101.0		1	4218
ht	1431	47.0		1	4219
ht	1431	16.0		1	4220
	1431	60.0	3.0	2	4221
	1432	55.0	3.0	2	4222
ht	1432	60.0		1	4223
	1432	63.0	3.0	2	4224
ht	1433	24.0		1	4225
ht	1433	18.0		1	4226
lt	1433	60.0		1	4227
ht	1433	60.0		1	4228
	1433	60.0	3.0	2	4229
	1433	18.0	3.0	2	4230
	1434	18.0	3.0	2	4231
ht	1434	18.0		1	4232
	1435	63.0	3.0	2	4233
	1436	24.0	3.0	2	4234
ht	1436	60.0		1	4235
	1436	60.0	3.0	2	4236
lt	1436	60.0		1	4237
ht	1437	60.0		1	4238
lt	1437	18.0		1	4239
ht	1437	18.0		1	4240
	1437	18.0	3.0	2	4241
	1438	63.0	3.0	2	4242
	1439	60.0	3.0	2	4243
	1439	24.0	3.0	2	4244
ht	1439	60.0		1	4245
lt	1439	60.0		1	4246
	1440	60.0	3.0	2	4247
	1440	24.0	3.0	2	4248
ht	1440	60.0		1	4249
	1441	63.0	3.0	2	4250
	1442	18.0	3.0	2	4251
ht	1442	18.0		1	4252
lt	1443	62.0		1	4253
lt	1443	18.0		1	4254
	1443	55.0	3.0	2	4255
lt	1444	54.0		1	4256
	1444	63.0	3.0	2	4257
lt	1445	18.0		1	4258
	1445	18.0	3.0	2	4259
ht	1445	18.0		1	4260
	1446	18.0	3.0	2	4261
	1446	55.0	3.0	2	4262
	1447	63.0	3.0	2	4263
ht	1448	18.0		1	4264
	1448	18.0	3.0	2	4265
	1449	18.0	3.0	2	4266
ht	1449	18.0		1	4267
	1450	18.0	3.0	2	4268
ht	1450	18.0		1	4269
	1451	63.0	3.0	2	4270
	1452	60.0	3.0	2	4271
	1452	24.0	3.0	2	4272
ht	1452	24.0		1	4273
ht	1453	18.0		1	4274
ht	1453	65.0		1	4275
ht	1453	47.0		1	4276
	1453	47.0	3.0	2	4277
	1453	18.0	3.0	2	4278
	1454	55.0	3.0	2	4279
ht	1455	18.0		1	4280
ht	1455	60.0		1	4281
	1455	18.0	3.0	2	4282
	1456	74.0	3.0	2	4283
ht	1457	24.0		1	4284
	1457	63.0	3.0	2	4285
ht	1458	18.0		1	4286
	1458	18.0	3.0	2	4287
	1459	47.0	3.0	2	4288
lt	1459	18.0		1	4289
lt	1459	60.0	1.0	1	4290
	1459	18.0	3.0	2	4291
	1459	55.0	3.0	2	4292
ht	1460	18.0		1	4293
lt	1460	18.0		1	4294
	1460	18.0	3.0	2	4295
	1461	18.0	3.0	2	4296
	1461	55.0	3.0	2	4297
ht	1461	18.0		1	4298
ht	1461	60.0		1	4299
ht	1462	60.0		1	4300
	1462	60.0	3.0	2	4301
	1463	60.0	3.0	2	4302
	1463	55.0	3.0	2	4303
ht	1463	60.0		1	4304
	1464	18.0	3.0	2	4305
	1464	55.0	3.0	2	4306
	1465	63.0	3.0	2	4307
	1466	18.0	3.0	2	4308
ht	1467	47.0		1	4309
	1467	18.0	3.0	2	4310
ht	1468	18.0		1	4311
	1468	55.0	3.0	2	4312
	1468	18.0	3.0	2	4313
	1469	60.0	3.0	2	4314
ht	1469	60.0		1	4315
ht	1470	60.0		1	4316
	1470	18.0	3.0	2	4317
ht	1471	54.0		1	4318
	1471	54.0	3.0	2	4319
ht	1471	18.0		1	4320
	1472	18.0	3.0	2	4321
ht	1473	18.0		1	4322
	1473	18.0	3.0	2	4323
	1474	75.0	3.0	2	4324
ht	1474	60.0		1	4325
ht	1475	60.0		1	4326
	1475	55.0	3.0	2	4327
	1475	60.0	3.0	2	4328
	1476	24.0	3.0	2	4329
ht	1477	18.0		1	4330
	1477	55.0	3.0	2	4331
	1477	18.0	3.0	2	4332
ht	1478	60.0		1	4333
	1478	60.0	3.0	2	4334
	1479	63.0	3.0	2	4335
	1480	18.0	3.0	2	4336
ht	1480	24.0		1	4337
ht	1480	18.0		1	4338
	1480	24.0	3.0	2	4339
ht	1481	60.0		1	4340
	1481	18.0	3.0	2	4341
	1482	18.0	3.0	2	4342
	1483	24.0	3.0	2	4343
ht	1483	16.0		1	4344
ht	1483	24.0		1	4345
	1483	16.0	3.0	2	4346
	1483	55.0	3.0	2	4347
ht	1484	60.0		1	4348
	1484	63.0	3.0	2	4349
	1484	60.0	3.0	2	4350
ht	1485	47.0		1	4351
ht	1485	60.0		1	4352
	1485	60.0	3.0	2	4353
	1486	63.0	3.0	2	4354
	1486	55.0	3.0	2	4355
ht	1487	47.0		1	4356
ht	1487	101.0		1	4357
ht	1487	16.0		1	4358
ht	1487	24.0		1	4359
	1487	24.0	3.0	2	4360
	1488	60.0	3.0	2	4361
ht	1488	60.0		1	4362
	1489	18.0	3.0	2	4363
ht	1490	101.0		1	4364
	1490	60.0	3.0	2	4365
	1491	18.0	3.0	2	4366
	1491	55.0	3.0	2	4367
	1491	63.0	3.0	2	4368
	1492	18.0	3.0	2	4369
	1493	24.0	3.0	2	4370
ht	1493	60.0		1	4371
	1493	60.0	3.0	2	4372
	1494	58.0	3.0	2	4373
	1495	61.0	3.0	2	4374
ht	1495	39.0		1	4375
	1496	18.0	3.0	2	4376
	1496	55.0	3.0	2	4377
ht	1496	16.0		1	4378
ht	1497	39.0		1	4379
ht	1497	18.0		1	4380
	1497	18.0	3.0	2	4381
ht	1498	18.0		1	4382
ht	1498	60.0		1	4383
	1498	55.0	3.0	2	4384
	1498	18.0	3.0	2	4385
	1499	63.0	3.0	2	4386
	1500	24.0	3.0	2	4387
	1500	60.0	3.0	2	4388
ht	1501	47.0		1	4389
ht	1501	60.0		1	4390
	1501	60.0	3.0	2	4391
	1501	47.0	3.0	2	4392
ht	1502	60.0		1	4393
	1502	60.0	3.0	2	4394
	1503	60.0	3.0	2	4395
ht	1503	18.0		1	4396
ht	1503	60.0		1	4397
ht	1503	81.0		1	4398
	1503	18.0	3.0	2	4399
ht	1504	18.0		1	4400
	1504	18.0	3.0	2	4401
	1505	60.0	3.0	2	4402
	1505	63.0	3.0	2	4403
ht	1505	16.0		1	4404
	1506	55.0	3.0	2	4405
	1506	63.0	3.0	2	4406
	1507	60.0	3.0	2	4407
	1507	24.0	3.0	2	4408
ht	1507	16.0		1	4409
ht	1507	101.0		1	4410
ht	1507	60.0		1	4411
	1508	60.0	3.0	2	4412
	1508	18.0	3.0	2	4413
	1508	55.0	3.0	2	4414
ht	1508	16.0		1	4415
ht	1508	60.0		1	4416
ht	1509	18.0		1	4417
	1509	18.0	3.0	2	4418
	1510	63.0	3.0	2	4419
	1511	63.0	3.0	2	4420
ht	1511	60.0		1	4421
ht	1511	18.0		1	4422
	1511	55.0	3.0	2	4423
ht	1512	18.0		1	4424
	1512	18.0	3.0	2	4425
lt	1513	54.0		1	4426
	1513	54.0	3.0	2	4427
	1513	63.0	3.0	2	4428
ht	1514	81.0		1	4429
	1514	18.0	3.0	2	4430
	1515	18.0	3.0	2	4431
	1516	18.0	3.0	2	4432
	1517	18.0	3.0	2	4433
ht	1517	18.0		1	4434
ht	1517	60.0		1	4435
	1517	60.0	3.0	2	4436
	1518	61.0	3.0	2	4437
ht	1518	39.0		1	4438
ht	1519	60.0		1	4439
ht	1519	24.0		1	4440
	1519	18.0	3.0	2	4441
	1519	24.0	3.0	2	4442
	1519	55.0	3.0	2	4443
	1520	63.0	3.0	2	4444
	1521	63.0	3.0	2	4445
	1522	60.0	3.0	2	4446
	1523	74.0	3.0	2	4447
	1523	63.0	3.0	2	4448
	1524	55.0	3.0	2	4449
	1524	18.0	3.0	2	4450
	1525	18.0	3.0	2	4451
	1525	55.0	3.0	2	4452
lt	1526	69.0		1	4453
ht	1526	18.0		1	4454
	1526	18.0	3.0	2	4455
ht	1527	18.0		1	4456
	1527	63.0	3.0	2	4457
	1528	60.0	3.0	2	4458
	1529	24.0	3.0	2	4459
	1529	60.0	3.0	2	4460
ht	1529	24.0		1	4461
ht	1530	60.0		1	4462
ht	1530	102.0		1	4463
	1530	60.0	3.0	2	4464
	1531	55.0	3.0	2	4465
	1531	63.0	3.0	2	4466
	1532	60.0	3.0	2	4467
ht	1532	60.0		1	4468
	1534	18.0	3.0	2	4474
	1535	18.0	3.0	2	4475
	1535	24.0	3.0	2	4476
	1535	60.0	3.0	2	4477
	1536	18.0	3.0	2	4478
ht	1536	60.0		1	4479
ht	1536	18.0		1	4480
	1537	18.0	3.0	2	4481
ht	1538	16.0		1	4482
	1538	16.0	3.0	2	4483
	1539	61.0	3.0	2	4484
ht	1539	39.0		1	4485
	1540	63.0	3.0	2	4486
	1541	18.0	3.0	2	4487
ht	1541	81.0		1	4488
ht	1542	60.0		1	4489
lt	1542	81.0	1.0	1	4490
	1542	60.0	3.0	2	4491
ht	1543	18.0		1	4492
ht	1543	60.0		1	4493
	1543	18.0	3.0	2	4494
	1543	63.0	3.0	2	4495
	1543	60.0	3.0	2	4496
	1544	18.0	3.0	2	4497
ht	1545	60.0		1	4498
	1545	60.0	3.0	2	4499
	1545	24.0	3.0	2	4500
ht	1545	24.0		1	4501
ht	1546	24.0		1	4502
lt	1546	47.0		1	4503
	1546	24.0	3.0	2	4504
	1547	18.0	3.0	2	4505
	1547	55.0	3.0	2	4506
	1548	55.0	3.0	2	4507
	1548	18.0	3.0	2	4508
	1548	47.0	3.0	2	4509
	1549	63.0	3.0	2	4510
	1549	55.0	3.0	2	4511
	1550	24.0	3.0	2	4512
	1550	60.0	3.0	2	4513
ht	1550	60.0		1	4514
ht	1550	16.0		1	4515
ht	1550	101.0		1	4516
	1551	63.0	3.0	2	4517
	1552	16.0	3.0	2	4518
ht	1552	16.0		1	4519
	1553	18.0	3.0	2	4520
	1553	75.0	3.0	2	4521
	1554	47.0	3.0	2	4522
ht	1555	18.0		1	4523
	1555	18.0	3.0	2	4524
	1556	60.0	3.0	2	4525
	1556	55.0	3.0	2	4526
ht	1556	60.0		1	4527
ht	1556	81.0		1	4528
	1557	18.0	3.0	2	4529
ht	1557	18.0		1	4530
	1558	60.0	3.0	2	4531
ht	1558	60.0		1	4532
	1559	60.0	3.0	2	4533
	1559	24.0	3.0	2	4534
ht	1559	60.0		1	4535
	1560	63.0	3.0	2	4536
lt	1560	18.0	1.0	1	4537
ht	1560	18.0		1	4538
	1560	18.0	3.0	2	4539
ht	1561	16.0		1	4540
	1561	18.0	3.0	2	4541
	1562	60.0	3.0	2	4542
ht	1563	18.0		1	4543
ht	1563	60.0		1	4544
	1563	18.0	3.0	2	4545
ht	1564	81.0		1	4546
	1564	18.0	3.0	2	4547
ht	1565	60.0		1	4548
ht	1565	16.0		1	4549
	1565	16.0	3.0	2	4550
	1566	60.0	3.0	2	4551
ht	1566	60.0		1	4552
ht	1567	24.0		1	4553
	1567	60.0	3.0	2	4554
	1567	24.0	3.0	2	4555
lt	1567	24.0		1	4556
lt	1567	60.0		1	4557
ht	1567	60.0		1	4558
	1568	65.0	3.0	2	4559
ht	1568	65.0		1	4560
ht	1569	60.0		1	4561
	1569	18.0	3.0	2	4562
ht	1569	18.0		1	4563
	1569	55.0	3.0	2	4564
ht	1569	16.0		1	4565
	1570	55.0	3.0	2	4566
	1570	63.0	3.0	2	4567
ht	1571	18.0		1	4568
	1571	18.0	3.0	2	4569
ht	1572	24.0		1	4570
	1572	60.0	3.0	2	4571
	1572	24.0	3.0	2	4572
	1573	24.0	3.0	2	4573
ht	1573	24.0		1	4574
	1574	63.0	3.0	2	4575
ht	1575	18.0		1	4576
	1575	75.0	3.0	2	4577
	1576	60.0	3.0	2	4578
	1577	63.0	3.0	2	4579
	1579	63.0	3.0	2	4581
	1580	18.0	3.0	2	4582
ht	1581	60.0		1	4583
	1581	60.0	3.0	2	4584
ht	1581	16.0		1	4585
	1582	63.0	3.0	2	4586
ht	1582	60.0		1	4587
	1583	60.0	3.0	2	4588
	1583	55.0	3.0	2	4589
ht	1584	18.0		1	4590
	1584	18.0	3.0	2	4591
	1585	18.0	3.0	2	4592
	1585	55.0	3.0	2	4593
	1586	65.0	3.0	2	4594
	1586	55.0	3.0	2	4595
ht	1586	60.0		1	4596
	1587	63.0	3.0	2	4597
lt	1588		1.0	1	4598
ht	1588	60.0		1	4599
	1588	60.0	3.0	2	4600
lt	1589	100.0	1.0	1	4601
	1589	18.0	3.0	2	4602
ht	1590	60.0		1	4603
	1590	60.0	3.0	2	4604
	1590	55.0	3.0	2	4605
ht	1591	60.0		1	4606
	1591	60.0	3.0	2	4607
	1591	24.0	3.0	2	4608
ht	1592	60.0		1	4609
	1592	63.0	3.0	2	4610
	1593	18.0	3.0	2	4611
ht	1593	60.0		1	4612
lt	1593	18.0		1	4613
ht	1593	18.0		1	4614
ht	1594	24.0		1	4615
ht	1594	60.0		1	4616
	1594	60.0	3.0	2	4617
lt	1595	18.0		1	4618
ht	1595	18.0		1	4619
	1595	18.0	3.0	2	4620
	1596	16.0	3.0	2	4621
ht	1596	16.0		1	4622
	1597	60.0	3.0	2	4623
	1598	63.0	3.0	2	4624
ht	1599	18.0		1	4625
	1599	63.0	3.0	2	4626
ht	1600	18.0		1	4627
ht	1600	24.0		1	4628
	1600	18.0	3.0	2	4629
	1601	55.0	3.0	2	4630
	1601	18.0	3.0	2	4631
	1602	18.0	3.0	2	4632
ht	1602	101.0		1	4633
	1603	62.0	3.0	2	4634
ht	1603	18.0		1	4635
	1604	60.0	3.0	2	4636
	1604	18.0	3.0	2	4637
ht	1604	60.0		1	4638
	1605	18.0	3.0	2	4639
ht	1606	101.0		1	4640
	1606	47.0	3.0	2	4641
	1606	18.0	3.0	2	4642
ht	1606	47.0		1	4643
ht	1607	60.0		1	4644
	1607	18.0	3.0	2	4645
	1607	60.0	3.0	2	4646
	1608	63.0	3.0	2	4647
	1609	18.0	3.0	2	4648
	1609	55.0	3.0	2	4649
ht	1609	60.0		1	4650
lt	1610	47.0		1	4651
ht	1610	60.0		1	4652
	1610	24.0	3.0	2	4653
	1610	60.0	3.0	2	4654
	1611	24.0	3.0	2	4655
	1611	60.0	3.0	2	4656
lt	1611	18.0		1	4657
	1611	18.0	3.0	2	4658
	1611	65.0	3.0	2	4659
lt	1611	18.0	1.0	1	4660
lt	1611	65.0		1	4661
ht	1611	39.0		1	4662
ht	1611	24.0		1	4663
ht	1611	60.0		1	4664
ht	1611	18.0		1	4665
ht	1611	102.0		1	4666
ht	1612	16.0		1	4667
	1612	16.0	3.0	2	4668
lt	1613	47.0		1	4669
lt	1613	16.0		1	4670
ht	1613	60.0		1	4671
ht	1613	101.0		1	4672
	1613	47.0	3.0	2	4673
ht	1614	60.0		1	4674
	1614	55.0	3.0	2	4675
	1614	24.0	3.0	2	4676
ht	1614	24.0		1	4677
	1615	60.0	3.0	2	4678
ht	1615	60.0		1	4679
	1616	55.0	3.0	2	4680
	1616	63.0	3.0	2	4681
	1617	75.0	3.0	2	4682
ht	1618	16.0		1	4683
	1618	55.0	3.0	2	4684
ht	1618	60.0		1	4685
	1619	18.0	3.0	2	4686
ht	1619	18.0		1	4687
	1620	63.0	3.0	2	4688
	1621	63.0	3.0	2	4689
	1622	55.0	3.0	2	4690
	1622	60.0	3.0	2	4691
ht	1623	24.0		1	4692
	1623	24.0	3.0	2	4693
	1623	60.0	3.0	2	4694
	1623	18.0	3.0	2	4695
ht	1623	60.0		1	4696
ht	1623	18.0		1	4697
ht	1624	18.0		1	4698
	1624	63.0	3.0	2	4699
ht	1624	60.0		1	4700
ht	1624	47.0		1	4701
ht	1624	54.0		1	4702
	1625	18.0	3.0	2	4703
	1626	18.0	3.0	2	4704
ht	1627	24.0		1	4705
ht	1627	18.0		1	4706
	1627	18.0	3.0	2	4707
	1627	24.0	3.0	2	4708
lt	1628	85.0	1.0	1	4709
lt	1628	80.0	1.0	1	4710
lt	1628		1.0	1	4711
	1628	63.0	3.0	2	4712
	1629	18.0	3.0	2	4713
lt	1629	65.0		1	4714
ht	1629	18.0		1	4715
lt	1629	18.0		1	4716
ht	1629	60.0		1	4717
ht	1629	101.0		1	4718
	1630	60.0	3.0	2	4719
lt	1630	60.0	1.0	1	4720
ht	1630	60.0		1	4721
	1630	24.0	3.0	2	4722
	1631	55.0	3.0	2	4723
	1631	18.0	3.0	2	4724
	1632	75.0	3.0	2	4725
	1633	55.0	3.0	2	4726
	1633	18.0	3.0	2	4727
ht	1633	60.0		1	4728
lt	1634	18.0		1	4729
ht	1634	39.0		1	4730
ht	1634	18.0		1	4731
ht	1634	60.0		1	4732
	1634	18.0	3.0	2	4733
	1635	60.0	3.0	2	4734
ht	1636	60.0		1	4735
	1636	55.0	3.0	2	4736
	1636	60.0	3.0	2	4737
ht	1637	39.0		1	4738
	1637	61.0	3.0	2	4739
	1637	63.0	3.0	2	4740
	1638	63.0	3.0	2	4741
ht	1639	60.0		1	4742
	1639	60.0	3.0	2	4743
	1640	60.0	3.0	2	4744
	1641	63.0	3.0	2	4745
	1642	18.0	3.0	2	4746
ht	1643	18.0		1	4747
	1643	18.0	3.0	2	4748
lt	1644	85.0	1.0	1	4749
	1644	63.0	3.0	2	4750
	1645	18.0	3.0	2	4751
	1645	60.0	3.0	2	4752
ht	1646	60.0		1	4753
	1646	60.0	3.0	2	4754
	1647	18.0	3.0	2	4755
ht	1647	60.0		1	4756
	1647	55.0	3.0	2	4757
	1648	18.0	3.0	2	4758
	1649	18.0	3.0	2	4759
ht	1650	60.0		1	4760
	1650	63.0	3.0	2	4761
	1650	60.0	3.0	2	4762
	1651	75.0	3.0	2	4763
ht	1651	60.0		1	4764
	1652	18.0	3.0	2	4765
	1652	55.0	3.0	2	4766
ht	1652	18.0		1	4767
ht	1652	60.0		1	4768
ht	1654	18.0		1	4770
	1654	18.0	3.0	2	4771
	1654	55.0	3.0	2	4772
	1655	18.0	3.0	2	4773
lt	1655	18.0		1	4774
ht	1655	18.0		1	4775
	1656	18.0	3.0	2	4776
	1656	55.0	3.0	2	4777
ht	1657	65.0		1	4778
	1657	65.0	3.0	2	4779
	1657	18.0	3.0	2	4780
ht	1657	18.0		1	4781
	1658	18.0	3.0	2	4782
ht	1658	24.0		1	4783
ht	1658	54.0		1	4784
	1659	63.0	3.0	2	4785
ht	1660	18.0		1	4786
	1660	18.0	3.0	2	4787
ht	1660	39.0		1	4788
ht	1660	60.0		1	4789
	1661	55.0	3.0	2	4790
	1661	18.0	3.0	2	4791
	1662	24.0	3.0	2	4792
ht	1662	24.0		1	4793
	1662	60.0	3.0	2	4794
lt	1663	16.0		1	4795
ht	1663	60.0		1	4796
	1663	60.0	3.0	2	4797
ht	1664	101.0		1	4798
	1664	47.0	3.0	2	4799
ht	1664	16.0		1	4800
	1665	18.0	3.0	2	4801
	1666	60.0	3.0	2	4802
	1666	47.0	3.0	2	4803
lt	1666	47.0		1	4804
ht	1666	39.0		1	4805
ht	1666	60.0		1	4806
ht	1666	101.0		1	4807
	1667	60.0	3.0	2	4808
lt	1667	60.0		1	4809
	1668	18.0	3.0	2	4810
ht	1668	18.0		1	4811
	1669	75.0	3.0	2	4812
	1671	18.0	3.0	2	4815
	1672	18.0	3.0	2	4816
ht	1672	18.0		1	4817
ht	1673	60.0		1	4818
ht	1673	16.0		1	4819
	1673	55.0	3.0	2	4820
	1673	60.0	3.0	2	4821
	1674	24.0	3.0	2	4822
	1674	60.0	3.0	2	4823
ht	1674	60.0		1	4824
	1675	63.0	3.0	2	4825
	1675	55.0	3.0	2	4826
ht	1676	60.0		1	4827
ht	1676	18.0		1	4828
	1676	18.0	3.0	2	4829
ht	1677	18.0		1	4830
	1677	18.0	3.0	2	4831
	1678	18.0	3.0	2	4832
	1679	55.0	3.0	2	4833
	1679	63.0	3.0	2	4834
ht	1679	24.0		1	4835
ht	1679	18.0		1	4836
	1680	63.0	3.0	2	4837
	1681	63.0	3.0	2	4838
lt	1681	79.0	1.0	1	4839
ht	1681	60.0		1	4840
	1681	55.0	3.0	2	4841
ht	1682	18.0		1	4842
	1682	18.0	3.0	2	4843
	1683	60.0	3.0	2	4844
ht	1683	60.0		1	4845
ht	1683	18.0		1	4846
	1684	24.0	3.0	2	4847
	1684	63.0	3.0	2	4848
	1684	18.0	3.0	2	4849
ht	1684	24.0		1	4850
ht	1684	18.0		1	4851
ht	1684	60.0		1	4852
ht	1684	81.0		1	4853
ht	1685	60.0		1	4854
	1685	60.0	3.0	2	4855
ht	1686	60.0		1	4856
	1686	18.0	3.0	2	4857
	1687	24.0	3.0	2	4858
ht	1687	24.0		1	4859
	1687	60.0	3.0	2	4860
	1688	63.0	3.0	2	4861
	1689	55.0	3.0	2	4862
	1689	18.0	3.0	2	4863
ht	1689	18.0		1	4864
	1690	60.0	3.0	2	4865
	1690	63.0	3.0	2	4866
	1690	18.0	3.0	2	4867
ht	1690	18.0		1	4868
	1691	18.0	3.0	2	4869
	1692	55.0	3.0	2	4870
	1692	18.0	3.0	2	4871
	1693	63.0	3.0	2	4872
	1694	55.0	3.0	2	4873
	1694	60.0	3.0	2	4874
	1695	63.0	3.0	2	4875
ht	1696	60.0		1	4876
ht	1696	18.0		1	4877
	1696	60.0	3.0	2	4878
ht	1697	24.0		1	4879
	1697	24.0	3.0	2	4880
	1698	63.0	3.0	2	4881
ht	1699	18.0		1	4882
	1699	18.0	3.0	2	4883
	1700	60.0	3.0	2	4884
	1700	24.0	3.0	2	4885
	1700	55.0	3.0	2	4886
	1700	75.0	3.0	2	4887
ht	1700	60.0		1	4888
ht	1700	24.0		1	4889
	1701	63.0	3.0	2	4890
	1702	55.0	3.0	2	4891
	1704	75.0	3.0	2	4895
ht	1705	60.0		1	4896
	1705	60.0	3.0	2	4897
	1705	24.0	3.0	2	4898
ht	1706	18.0		1	4899
	1706	18.0	3.0	2	4900
ht	1707	60.0		1	4901
	1707	60.0	3.0	2	4902
	1708	24.0	3.0	2	4903
	1708	60.0	3.0	2	4904
ht	1708	24.0		1	4905
	1709	18.0	3.0	2	4906
	1710	18.0	3.0	2	4907
lt	1710	18.0		1	4908
ht	1710	18.0		1	4909
	1711	75.0	3.0	2	4910
ht	1711	16.0		1	4911
	1712	18.0	3.0	2	4912
ht	1712	18.0		1	4913
	1713	18.0	3.0	2	4914
	1713	75.0	3.0	2	4915
	1713	60.0	3.0	2	4916
ht	1713	60.0		1	4917
	1714	18.0	3.0	2	4918
ht	1714	18.0		1	4919
lt	1714	18.0		1	4920
ht	1715	60.0		1	4921
lt	1715	47.0		1	4922
	1715	18.0	3.0	2	4923
	1716	63.0	3.0	2	4924
lt	1716	69.0		1	4925
ht	1716	60.0		1	4926
lt	1717	62.0		1	4927
	1717	60.0	3.0	2	4928
	1717	24.0	3.0	2	4929
ht	1717	24.0		1	4930
ht	1717	18.0		1	4931
	1718	63.0	3.0	2	4932
	1719	24.0	3.0	2	4933
ht	1719	60.0		1	4934
ht	1719	24.0		1	4935
	1719	60.0	3.0	2	4936
ht	1720	18.0		1	4937
lt	1720	18.0		1	4938
